TicketID,CommitHash,CommitMessage
OPENJPA-1061,03d9e24bc6a10c3bea737678606d74f7c6fb86fc,"OPENJPA-1061 merging patch provided by Jody Grassel to trunk 	modified:   openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java 	modified:   openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@789519 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1061,1fce44737bd0cd696fb8b904aafb1dd663093d11,"OPENJPA-1061 committing patch from Jody Grassel. 	modified:   openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java 	modified:   openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/TestInheritanceWithMSCID.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/TestMappedSuperclass.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/EntityMapping.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/PrimitiveIDMappedSuperclass.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/chardiscriminator/PIdJTCDMSCEntityB.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/chardiscriminator/PIdJTCDMSCEntityD.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/chardiscriminator/PIdJTCDMSCLeafA.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/chardiscriminator/PIdJTCDMSCLeafB1.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/chardiscriminator/PIdJTCDMSCLeafB2.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/chardiscriminator/PIdJTCDMSCLeafC.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/chardiscriminator/PIdJTCDMSCLeafD1.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/chardiscriminator/PIdJTCDMSCLeafD2.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/chardiscriminator/PIdJTCDMSCMappedSuperclass.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/chardiscriminator/PIdJTCDMSCRootEntity.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/intdiscriminator/PIdJTIDMSCEntityB.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/intdiscriminator/PIdJTIDMSCEntityD.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/intdiscriminator/PIdJTIDMSCLeafA.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/intdiscriminator/PIdJTIDMSCLeafB1.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/intdiscriminator/PIdJTIDMSCLeafB2.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/intdiscriminator/PIdJTIDMSCLeafC.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/intdiscriminator/PIdJTIDMSCLeafD1.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/intdiscriminator/PIdJTIDMSCLeafD2.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/intdiscriminator/PIdJTIDMSCMappedSuperclass.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/intdiscriminator/PIdJTIDMSCRootEntity.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/stringdiscriminator/PIdJTSDMSCEntityB.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/stringdiscriminator/PIdJTSDMSCEntityD.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/stringdiscriminator/PIdJTSDMSCLeafA.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/stringdiscriminator/PIdJTSDMSCLeafB1.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/stringdiscriminator/PIdJTSDMSCLeafB2.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/stringdiscriminator/PIdJTSDMSCLeafC.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/stringdiscriminator/PIdJTSDMSCLeafD1.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/stringdiscriminator/PIdJTSDMSCLeafD2.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/stringdiscriminator/PIdJTSDMSCMappedSuperclass.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/jointable/stringdiscriminator/PIdJTSDMSCRootEntity.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/chardiscriminator/PIdSTCDMSCEntityB.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/chardiscriminator/PIdSTCDMSCEntityD.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/chardiscriminator/PIdSTCDMSCLeafA.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/chardiscriminator/PIdSTCDMSCLeafB1.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/chardiscriminator/PIdSTCDMSCLeafB2.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/chardiscriminator/PIdSTCDMSCLeafC.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/chardiscriminator/PIdSTCDMSCLeafD1.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/chardiscriminator/PIdSTCDMSCLeafD2.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/chardiscriminator/PIdSTCDMSCMappedSuperclass.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/chardiscriminator/PIdSTCDMSCRootEntity.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/intdiscriminator/PIdSTIDMSCEntityB.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/intdiscriminator/PIdSTIDMSCEntityD.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/intdiscriminator/PIdSTIDMSCLeafA.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/intdiscriminator/PIdSTIDMSCLeafB1.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/intdiscriminator/PIdSTIDMSCLeafB2.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/intdiscriminator/PIdSTIDMSCLeafC.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/intdiscriminator/PIdSTIDMSCLeafD1.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/intdiscriminator/PIdSTIDMSCLeafD2.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/intdiscriminator/PIdSTIDMSCMappedSuperclass.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/intdiscriminator/PIdSTIDMSCRootEntity.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/stringdiscriminator/PIdSTSDMSCEntityB.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/stringdiscriminator/PIdSTSDMSCEntityD.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/stringdiscriminator/PIdSTSDMSCLeafA.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/stringdiscriminator/PIdSTSDMSCLeafB1.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/stringdiscriminator/PIdSTSDMSCLeafB2.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/stringdiscriminator/PIdSTSDMSCLeafC.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/stringdiscriminator/PIdSTSDMSCLeafD1.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/stringdiscriminator/PIdSTSDMSCLeafD2.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/stringdiscriminator/PIdSTSDMSCMappedSuperclass.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/idmsc/primitiveidentity/singletable/stringdiscriminator/PIdSTSDMSCRootEntity.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/testinterfaces/EntityB.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/testinterfaces/EntityD.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/testinterfaces/LeafA.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/testinterfaces/LeafB1.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/testinterfaces/LeafB2.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/testinterfaces/LeafC.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/testinterfaces/LeafD1.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/testinterfaces/LeafD2.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/testinterfaces/MSC.java 	new file:   openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/inheritance/entities/testinterfaces/RootEntity.java 	modified:   openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java 	modified:   openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java  Conflicts:  	openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java 	openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java 	openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java 	openjpa-persistence/src/main/java/org/apache/openjpa/persistence/XMLPersistenceMetaDataParser.java  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@789518 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1067,2e9f4187ccf0bfc07629e062a0af745806440761,"OPENJPA-1067. Merely log SQLException from setQueryTimeout for DB2 on Z/OS  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@778852 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1067,ef204040c208c6250fda950dfbca58ea187619ad,"OPENJPA-1067. Restoring original behavior - pending JDBC spec interpretation with DB2  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@776469 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1067,09a77eeae3b1e25244490f0c93dc159314a872f9,"OPENJPA-1067. Do not call setQueryTimeout for DB2 on Z/OS  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@772456 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2156,1d71976c8f38a7f56efcb70267a5249337a77981,"OPENJPA-2156: Add support for generating a final class.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1303496 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2156,7063dd52967a0c8532624e4e0ae849a0be39b81f,"OPENJPA-2156: Correctly generate imports when using classes in java.util packages.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1301641 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-3,eb96e89f4d55d240fdfcb3ea236492f84312a8af,"Brett Porter's patch to resolve OPENJPA-3  git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@427444 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2158,1925881f5d7a48764db727f30a947623c823df36,"OPENJPA-2158: Null out StateManager when lite auto detaching proxies.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1303507 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2153,b68cf1d0fbebcc08561fbdd4d32d4d11ae6f0c73,"OPENJPA-2153 Mark DBCPDriverDataSource non-abstract so that DBCPDriverDataSource.class.newinstance is used to instantiate for property configuration.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1299276 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2154,ca7918e88c50bf2f9e120759c596ace7b70c445c,"OPENJPA-2154 Fix path to load security policy file for test-dynamic-enhancer profile.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1299561 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-77,6cb121e192041b65410fa2af968921c908b14d14,"Changes for JIRA OPENJPA-77 issue.  These changes allow the use of the DB2Dictionary with DB2 on z/OS.  May need more in the future, but these will get us started...   git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@491027 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-76,05f7fac8637ae3f5c524e1aaf35ebd4f09798db8,"Michael Dick's patch for OPENJPA-76, plus a tweak to make it use resources instead of files.  git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@472018 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-75,b29b9b6c7619e5785d80769881a16a95503bf79c,"OPENJPA-75: Error message for missing identification variable shows nearest Levensthien choice and all avaialble choices  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@681807 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2149,9e9b0a7ae3ea25e999bbaa7bf4f16afa0147404b,"OPENJPA-2149: Criteria.function adds wrong casts to parameters making it unusable  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1376659 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-74,b4077bd6a64f73fd28c210f265d5ef8b089199dd,"OPENJPA-74: Fixed multiple problems with named queries: 1. They were not being parsed as part of the orm.xml file, since we were incorrectly looking for an attribute named 'query' (when it really should have been a sub-element named 'query'). 2. Looking for a named query did not force resolution of all metadatas. 3. An NPE was being thrown when a JPQL query was created with a null filter  git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@470996 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-71,0b90c67a8bb2932037c4311e8afb7d85a6c3902e,"OPENJPA-71: resolved inefficiency with array types and AbstractPCData  git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@515987 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-70,5c4a8c7e73e3997f69969f0ae0315dee57bc0a26,"OPENJPA-70. Added new RemoteCommitEvent payload type and logic to fire RemoteCommitEvents when stale records are detected. This logic still gets fired via afterCommit(), even though these checks can happen either after a commit or a flush is issued. Additionally, these events are only fired against local listeners, so actually represent local analysis that is detecting remote events, rather than remote events themselves.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@552059 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-70,0a96982e61dadc190d809790e41da922ba715bfb,"Fixed OPENJPA-70. Data caching + external modifications could result in stale data getting stuck in cache.  git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@469313 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2140,103aa4ffc0ea149de21dbc13596e1ea31d3ff831,"OPENJPA-2140 Update locking tests to use a unique pu name  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1292564 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1051,d9d6898558b809c0c630c0db869d4fe8f4ec61b4,"OPENJPA-1051  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@880980 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1051,9a7bab2a6a54849fe98de374be278f3c303e68ec,"OPENJPA-1051: Simplify check for uniqueness of column names. Patch contributed by Ravi Palacherla.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@880972 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1051,9c275904f3a7a6f7f5740cf641bf7fcccb710186,"OPENJPA-1387: Revert unique colum related changes to before 880685 plus other changes after that related to OPENJPA-1051 and OPENJPA-1381.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@880922 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1051,93ae72d15f2b767c41ffc4458d95d4c64e3cc74d,"OPENJPA-1051: Simplify check for uniqueness of column names. Patch contributed by Ravi Palacherla.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@880821 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1051,a91e85e6db73b4c2c6b2e89eb75b2516d1bb99c6,"OPENJPA-1051: Simplify check for uniqueness of column names. Patch contributed by Ravi Palacherla.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@880689 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1293,531df90e41e5c80cce3129ef45455e2efe3ef272,"OPENJPA-1293 JUnit test failure when using Derby 10.5.3.0.  Disabling testVariableHaving() for Derby.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@901373 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2381,7c0e7f2efda611890d8ce348be401a585627350c,"OPENJPA-2381: Update serp to 1.15.1  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1641442 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2381,7b1483052df4a7f7c784cd19d8e0d0365b3b42ac,"OPENJPA-2381: Upgrade Serp to 1.15.0  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1632148 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2146,8971fda1aaf23b1057b1fe20fab940411bd432c3,"OPENJPA-2146: StateManager for Embeddable may throw Exception while initializing  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1294791 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2145,5f5b20f523e070e3f1464842738bc2450b73d967,"OPENJPA-2145 Assemble asm-3.2.jar into binary zip file for distribution.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1294352 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1294,8abf57d913548526a24da7e321de62b45d03ba54,"OPENJPA-1294: New connection is not reference counted  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@929184 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1294,6b96b82d31027452ceb1bfdc1e6a6fa42f7ca7f9,"OPENJPA-1294: getNewConnection()  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@814072 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1294,5120b0e629a208ae7dc9f7f049e342ef15c2ea7c,"OPENJPA-1294: Allow a new connection to obtain query for size of the result set when the original connection is still being open.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@814053 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2142,a0f7a2f50fcf156576333367613a50222cec7895,"OPENJPA-2142 Update test case for second problem  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1332244 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2142,e1c4c92888ce7e8559a1e1ea74ec7513226b7e70,"OPENJPA-2142 test case  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1298490 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-2142,c275da64abe546a9af2c28bb6245cb8a95754e96,"OPENJPA-2142 Handle merge of new object with Entity Id field   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@1293315 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1295,558446dfe975d67e530e8ec35df976d605d35e0a,"OPENJPA-1295: fix the escape character  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@814166 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1295,1aab5c3c6cfa9876161ff4b7e307012c7ee0b406,"OPENJPA-1295: fix the problem of escape character for MySQL   git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@814074 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1053,5cb14fe384cf59d2612817ec4c3f1c62e17dd611,"OPENJPA-1053:: unwrap() query failure to throw correct exception and  set rollback  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@920981 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1053,1677b481b2783ee02aeba8c7175a0ae27d18fa92,"OPENJPA-1053: fix update by setting an embeddable which contains a cascade delete relation with another entity.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@769879 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1054,0d6f1a02143b3fd12342fd783f0438d764759645,"OPENJPA-1054. Added testcase for callable statements and fixed typo.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@779764 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1054,3c88ac3d20d871db3535a06d04735a9f7d2a7874,"OPENJPA-1054 committing patch from Rick Curtis and Fay Wang. Testcase has been updated to use jMock instead of creating its own mock objects  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@779715 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-68,ba1d28973531251d4b3c74cab8c1321cf0e74347,"Fix OPENJPA-68.    git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@468455 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-67,753468d8a19f1c6dcac94ea3fd12ed30791d6fab,"Resolving OPENJPA-67.  The sql statement for selecting the next value in a sequence was not correct in the DB2 Dictionary.  git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@468440 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-1049,861db8ddd022c1b27c9ab3bf36df80cf5517c046,"OPENJPA-1049: Register type alias for MappedSuperclass.  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@770516 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-61,e65f53b43de6707db3515c17daa40a9103a558aa,"OPENJPA-61.  Marc's patch tests out okay with WebSphere.  I made a couple of minor cosmetic changes to the patch.  We need to get this into the stream for additional testing and verification by other application servers. So, let's go for it...  git-svn-id: https://svn.apache.org/repos/asf/openjpa/trunk@550898 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-60,7baaaf4b760248e0e5fdf63903b00f15a4485f78,"Fixing http://issues.apache.org/jira/browse/OPENJPA-60 Specifying the wrong persistence implementation in persistence.xml leads to misleading error message     git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@450632 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-14,dcb47f0fe406c5d926c2d0e654b6690a15111cf1,"OPENJPA-14. Use the class's classloader in environments when service lookups should be looking in the OpenJPA distribution. This imposes the restriction that OpenJPA will only find services in the same classloader as the OpenJPA jars themselves, which is a much better restriction than requiring that the classes be in the thread's context classloader.  git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@436694 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-14,978bc40091963f9a89f08b64a4163687a0d9fec7,"JIRA: OPENJPA-14 Applied patch (with some minor corrections).      git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@433281 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-13,e6647fcc34a6cd8c8de78a05ffa2c6687ea8d0a1,"Testcase for a problem similar to the one described in OPENJPA-13.   Revision 453016 resolved both of these problems.  We can use this testcase for regression purposes.  git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@465623 13f79535-47bb-0310-9956-ffa450edef68 "
OPENJPA-13,5337ce10d0a4f00c3b04ca6bfe5cc05a76020afc,"Possible fix for OPENJPA-13 JIRA issue.  Also fix possible NPE on delayed close on transaction completion in managed environment.    git-svn-id: https://svn.apache.org/repos/asf/incubator/openjpa/trunk@453016 13f79535-47bb-0310-9956-ffa450edef68 "
